cuda build: 1739719199.192453-search-HD_SD-0D/1740092093.3725736-2

------------------------- CONFIG -------------------------
	n_neurons: 100
	activation_func_name: ReLU
	dt: 50.0
	tau: 500.0
	W_in_init: normal
	W_rec_init: normal
	hidden_g: 1.1
	learn_x_0: True
	learn_W_in: True
	learn_W_rec: True
	learn_W_out: False
	state_noise_std: 0.1
	rate_noise_std: 0.0
	output_noise_std: 0.0
	weight_loss_type: 1
	weight_lambda: 0.1
	rate_loss_type: 2
	rate_lambda: 0.01
	rank: None
	time: 1740092093.3725736
	build_seed: 0
	max_hours: 48
	device: cuda
	optimiser_name: Adam
	num_loader_workers: 4
	training_threshold: 0.0
	training_convergence_std_threshold: 0.01
	training_convergence_std_threshold_window: 5000
	savedir: 1739719199.192453-search-HD_SD-0D
	save_initial_net: False
	save_losses: [0.2, 0.1, 0.05, 0.025, 0.01, 0.005, 0.001, 0.0008, 0.0006, 0.0004, 0.0002, 1e-05]
	save_epochs: 1000
	test_epochs: 100
	HF_damping: 0.5
	HF_delta_decay: 0.95
	HF_cg_max_iter: 100
	n_timesteps: 500
	n_epochs: -1
	max_epochs: 500000
	num_batch_repeats: 1
	batch_size: 500
	minibatch_size: 500
	max_lr: 0.001
	min_lr: 1e-09
	lr_initial_schedule: 1e-09
	lr_anneal_schedule: 1e-09
	test_n_timesteps: 500
	test_batch_size: 1000
	test_fig_width: 20
	test_fig_height: 10
	test_fig_margin: 0.06
	task: HD_SD-0D
	n_inputs: 5
	n_outputs: 4
	init_duration: 10
	av_step_std: 0.03
	av_step_momentum: 0.8
	av_step_zero_prob: 0.5
	name: 2

----------------------------------------------------------

(cuda) Test dataset loss without training: 0.5579

(cuda) Epoch: 1; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5566; Time Elapsed: 1.5s
(cuda) Epoch: 39; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5293; Time Elapsed: 1.1s
(cuda) Epoch: 40; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5243; Time Elapsed: 1.1s
(cuda) Epoch: 41; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5284; Time Elapsed: 1.0s
(cuda) Epoch: 42; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5263; Time Elapsed: 0.8s
(cuda) Epoch: 43; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5240; Time Elapsed: 1.1s
(cuda) Epoch: 44; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5259; Time Elapsed: 0.7s
(cuda) Epoch: 45; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5231; Time Elapsed: 1.1s
(cuda) Epoch: 46; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5234; Time Elapsed: 1.0s
(cuda) Epoch: 47; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5257; Time Elapsed: 1.0s
(cuda) Epoch: 48; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5234; Time Elapsed: 1.1s
(cuda) Epoch: 49; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5247; Time Elapsed: 1.0s
(cuda) Epoch: 50; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5219; Time Elapsed: 1.1s
(cuda) Epoch: 51; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5255; Time Elapsed: 1.0s
(cuda) Epoch: 52; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5198; Time Elapsed: 1.0s
(cuda) Epoch: 53; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5221; Time Elapsed: 1.2s
(cuda) Epoch: 54; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5200; Time Elapsed: 1.0s
(cuda) Epoch: 55; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5211; Time Elapsed: 0.8s
(cuda) Epoch: 56; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5230; Time Elapsed: 1.0s
(cuda) Epoch: 57; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5218; Time Elapsed: 0.9s
(cuda) Epoch: 58; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5205; Time Elapsed: 0.9s
(cuda) Epoch: 59; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5177; Time Elapsed: 0.8s
(cuda) Epoch: 60; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5208; Time Elapsed: 0.9s
(cuda) Epoch: 61; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5190; Time Elapsed: 0.9s
(cuda) Epoch: 62; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5197; Time Elapsed: 1.1s
(cuda) Epoch: 63; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5235; Time Elapsed: 0.9s
(cuda) Epoch: 64; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5178; Time Elapsed: 0.9s
(cuda) Epoch: 65; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5177; Time Elapsed: 1.0s
(cuda) Epoch: 66; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5226; Time Elapsed: 1.0s
(cuda) Epoch: 67; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5203; Time Elapsed: 0.9s
(cuda) Epoch: 68; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5168; Time Elapsed: 1.0s
(cuda) Epoch: 69; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5190; Time Elapsed: 0.8s
(cuda) Epoch: 70; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5139; Time Elapsed: 0.8s
(cuda) Epoch: 71; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5129; Time Elapsed: 1.1s
(cuda) Epoch: 72; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5152; Time Elapsed: 1.0s
(cuda) Epoch: 73; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5125; Time Elapsed: 0.7s
(cuda) Epoch: 74; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5144; Time Elapsed: 1.0s
(cuda) Epoch: 75; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5142; Time Elapsed: 0.8s
(cuda) Epoch: 76; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5161; Time Elapsed: 0.9s
(cuda) Epoch: 77; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5135; Time Elapsed: 1.1s
(cuda) Epoch: 78; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5128; Time Elapsed: 1.0s
(cuda) Epoch: 79; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5097; Time Elapsed: 0.8s
(cuda) Epoch: 80; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5119; Time Elapsed: 0.9s
(cuda) Epoch: 81; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5094; Time Elapsed: 0.9s
(cuda) Epoch: 82; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5129; Time Elapsed: 1.0s
(cuda) Epoch: 83; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5136; Time Elapsed: 0.9s
(cuda) Epoch: 84; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5106; Time Elapsed: 1.1s
(cuda) Epoch: 85; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5076; Time Elapsed: 1.1s
(cuda) Epoch: 86; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5090; Time Elapsed: 1.1s
(cuda) Epoch: 87; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5095; Time Elapsed: 0.9s
(cuda) Epoch: 88; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5085; Time Elapsed: 0.9s
(cuda) Epoch: 89; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5119; Time Elapsed: 1.0s
(cuda) Epoch: 90; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5119; Time Elapsed: 1.0s
(cuda) Epoch: 91; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5070; Time Elapsed: 0.8s
(cuda) Epoch: 92; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5042; Time Elapsed: 1.1s
(cuda) Epoch: 93; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5100; Time Elapsed: 1.0s
(cuda) Epoch: 94; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5071; Time Elapsed: 1.1s
(cuda) Epoch: 95; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5141; Time Elapsed: 0.8s
(cuda) Epoch: 96; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5080; Time Elapsed: 0.9s
(cuda) Epoch: 97; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5057; Time Elapsed: 0.6s
(cuda) Epoch: 98; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5035; Time Elapsed: 0.9s
(cuda) Epoch: 99; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5068; Time Elapsed: 0.9s
(cuda) Epoch: 100; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5080; Time Elapsed: 0.8s
- (cuda) test dataset loss after 100 epochs (100 updates): 0.5041
- (cuda) Total time elapsed: 0:01:46.090253
(cuda) Epoch: 101; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5069; Time Elapsed: 1.1s
(cuda) Epoch: 102; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5083; Time Elapsed: 0.9s
(cuda) Epoch: 103; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5029; Time Elapsed: 1.1s
(cuda) Epoch: 104; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5046; Time Elapsed: 0.9s
(cuda) Epoch: 105; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5136; Time Elapsed: 0.7s
(cuda) Epoch: 106; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5065; Time Elapsed: 1.0s
(cuda) Epoch: 107; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5040; Time Elapsed: 0.9s
(cuda) Epoch: 108; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5046; Time Elapsed: 1.0s
(cuda) Epoch: 109; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5054; Time Elapsed: 0.9s
(cuda) Epoch: 110; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5054; Time Elapsed: 1.0s
(cuda) Epoch: 111; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5080; Time Elapsed: 0.9s
(cuda) Epoch: 112; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5044; Time Elapsed: 0.9s
(cuda) Epoch: 113; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5045; Time Elapsed: 1.0s
(cuda) Epoch: 114; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5086; Time Elapsed: 0.7s
(cuda) Epoch: 115; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5055; Time Elapsed: 0.7s
(cuda) Epoch: 116; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5076; Time Elapsed: 1.1s
(cuda) Epoch: 117; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5030; Time Elapsed: 0.9s
(cuda) Epoch: 118; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5007; Time Elapsed: 0.7s
(cuda) Epoch: 119; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5050; Time Elapsed: 0.9s
(cuda) Epoch: 120; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5034; Time Elapsed: 1.4s
(cuda) Epoch: 121; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5034; Time Elapsed: 1.0s
(cuda) Epoch: 122; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5056; Time Elapsed: 1.0s
(cuda) Epoch: 123; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5050; Time Elapsed: 0.8s
(cuda) Epoch: 124; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5009; Time Elapsed: 0.8s
(cuda) Epoch: 125; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5027; Time Elapsed: 0.9s
(cuda) Epoch: 126; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4997; Time Elapsed: 0.9s
(cuda) Epoch: 127; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5080; Time Elapsed: 0.8s
(cuda) Epoch: 128; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5010; Time Elapsed: 1.0s
(cuda) Epoch: 129; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5009; Time Elapsed: 1.0s
(cuda) Epoch: 130; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4982; Time Elapsed: 0.9s
(cuda) Epoch: 131; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5025; Time Elapsed: 1.0s
(cuda) Epoch: 132; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5004; Time Elapsed: 1.1s
(cuda) Epoch: 133; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4953; Time Elapsed: 0.8s
(cuda) Epoch: 134; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5072; Time Elapsed: 1.2s
(cuda) Epoch: 135; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4971; Time Elapsed: 0.8s
(cuda) Epoch: 136; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4992; Time Elapsed: 0.9s
(cuda) Epoch: 137; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5012; Time Elapsed: 0.7s
(cuda) Epoch: 138; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4989; Time Elapsed: 0.9s
(cuda) Epoch: 139; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4975; Time Elapsed: 0.9s
(cuda) Epoch: 140; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4988; Time Elapsed: 0.9s
(cuda) Epoch: 141; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5048; Time Elapsed: 0.9s
(cuda) Epoch: 142; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4989; Time Elapsed: 0.7s
(cuda) Epoch: 143; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5025; Time Elapsed: 1.2s
(cuda) Epoch: 144; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4990; Time Elapsed: 0.8s
(cuda) Epoch: 145; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4945; Time Elapsed: 0.7s
(cuda) Epoch: 146; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4996; Time Elapsed: 1.4s
(cuda) Epoch: 147; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4975; Time Elapsed: 1.0s
(cuda) Epoch: 148; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4976; Time Elapsed: 0.6s
(cuda) Epoch: 149; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4966; Time Elapsed: 0.7s
(cuda) Epoch: 150; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4971; Time Elapsed: 0.7s
(cuda) Epoch: 151; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5024; Time Elapsed: 0.9s
(cuda) Epoch: 152; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4957; Time Elapsed: 0.9s
(cuda) Epoch: 153; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4960; Time Elapsed: 1.0s
(cuda) Epoch: 154; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4993; Time Elapsed: 1.0s
(cuda) Epoch: 155; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4982; Time Elapsed: 0.8s
(cuda) Epoch: 156; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5001; Time Elapsed: 1.1s
(cuda) Epoch: 157; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4983; Time Elapsed: 1.3s
(cuda) Epoch: 158; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5010; Time Elapsed: 1.1s
(cuda) Epoch: 159; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5054; Time Elapsed: 1.2s
(cuda) Epoch: 160; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4992; Time Elapsed: 0.8s
(cuda) Epoch: 161; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4958; Time Elapsed: 1.0s
(cuda) Epoch: 162; Updates: 1 (lr=1.0000E-03); Average Loss: 0.5027; Time Elapsed: 1.1s
(cuda) Epoch: 163; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4945; Time Elapsed: 1.0s
(cuda) Epoch: 164; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4954; Time Elapsed: 0.9s
(cuda) Epoch: 165; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4945; Time Elapsed: 0.9s
(cuda) Epoch: 166; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4966; Time Elapsed: 1.1s
(cuda) Epoch: 167; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4966; Time Elapsed: 1.1s
(cuda) Epoch: 168; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4972; Time Elapsed: 1.2s
(cuda) Epoch: 169; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4961; Time Elapsed: 1.0s
(cuda) Epoch: 170; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4904; Time Elapsed: 0.9s
(cuda) Epoch: 171; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4954; Time Elapsed: 0.9s
(cuda) Epoch: 172; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4975; Time Elapsed: 0.9s
(cuda) Epoch: 173; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4933; Time Elapsed: 0.9s
(cuda) Epoch: 174; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4954; Time Elapsed: 0.9s
(cuda) Epoch: 175; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4926; Time Elapsed: 0.8s
(cuda) Epoch: 176; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4977; Time Elapsed: 1.1s
(cuda) Epoch: 177; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4920; Time Elapsed: 1.1s
(cuda) Epoch: 178; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4961; Time Elapsed: 0.9s
(cuda) Epoch: 179; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4928; Time Elapsed: 0.9s
(cuda) Epoch: 180; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4902; Time Elapsed: 0.9s
(cuda) Epoch: 181; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4971; Time Elapsed: 1.0s
(cuda) Epoch: 182; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4963; Time Elapsed: 1.3s
(cuda) Epoch: 183; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4942; Time Elapsed: 0.8s
(cuda) Epoch: 184; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4986; Time Elapsed: 1.0s
(cuda) Epoch: 185; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4972; Time Elapsed: 0.9s
(cuda) Epoch: 186; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4919; Time Elapsed: 1.2s
(cuda) Epoch: 187; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4903; Time Elapsed: 1.0s
(cuda) Epoch: 188; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4966; Time Elapsed: 0.9s
(cuda) Epoch: 189; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4967; Time Elapsed: 0.9s
(cuda) Epoch: 190; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4968; Time Elapsed: 0.7s
(cuda) Epoch: 191; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4925; Time Elapsed: 1.0s
(cuda) Epoch: 192; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4933; Time Elapsed: 1.0s
(cuda) Epoch: 193; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4928; Time Elapsed: 0.8s
(cuda) Epoch: 194; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4893; Time Elapsed: 1.0s
(cuda) Epoch: 195; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4925; Time Elapsed: 1.0s
(cuda) Epoch: 196; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4943; Time Elapsed: 1.1s
(cuda) Epoch: 197; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4905; Time Elapsed: 1.2s
(cuda) Epoch: 198; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4879; Time Elapsed: 0.8s
(cuda) Epoch: 199; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4932; Time Elapsed: 1.1s
(cuda) Epoch: 200; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4933; Time Elapsed: 0.8s
- (cuda) test dataset loss after 200 epochs (200 updates): 0.4871
- (cuda) Total time elapsed: 0:03:22.163727
(cuda) Epoch: 201; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4917; Time Elapsed: 0.9s
(cuda) Epoch: 202; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4891; Time Elapsed: 0.8s
(cuda) Epoch: 203; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4914; Time Elapsed: 1.0s
(cuda) Epoch: 204; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4990; Time Elapsed: 1.0s
(cuda) Epoch: 205; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4858; Time Elapsed: 0.9s
(cuda) Epoch: 206; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4912; Time Elapsed: 1.0s
(cuda) Epoch: 207; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4900; Time Elapsed: 0.8s
(cuda) Epoch: 208; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4925; Time Elapsed: 0.9s
(cuda) Epoch: 209; Updates: 1 (lr=1.0000E-03); Average Loss: 0.4891; Time Elapsed: 0.8s
